"~start_node_id","~start_node_labels","~start_node_property_name","~start_node_property_attributes","~start_node_property_id","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_name","~end_node_property_id","~end_node_property_desc","~start_node_property_desc","~end_node_property_gloss","~start_node_property_gloss","~start_node_property_classes","~end_node_property_attributes","~end_node_property_kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:655","ClassSpec","att.media","['width','height','scale']","att.media","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:907","AttDef","width","width","Where the media are displayed, indicates the display width.","provides attributes for specifying display and related properties of external media.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:655","ClassSpec","att.media","['width','height','scale']","att.media","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:908","AttDef","height","height","Where the media are displayed, indicates the display height.","provides attributes for specifying display and related properties of external media.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:655","ClassSpec","att.media","['width','height','scale']","att.media","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:909","AttDef","scale","scale","Where the media are displayed, indicates a scale factor to be applied when generating the desired display size.","provides attributes for specifying display and related properties of external media.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:656","ClassSpec","att.naming","['role','nymRef']","att.naming","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:887","AttDef","role","role","specifies the role of this group of participants in the interaction.","provides attributes common to elements which refer to named persons, places, organizations etc.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:656","ClassSpec","att.naming","['role','nymRef']","att.naming","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:910","AttDef","nymRef","nymRef",,"provides attributes common to elements which refer to named persons, places, organizations etc.","reference to the canonical name",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:657","ClassSpec","att.pointing.group","['domains','targFunc']","att.pointing.group","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:911","AttDef","domains","domains","optionally specifies the identifiers of the elements within which all elements indicated by the contents of this element lie.","provides a set of attributes common to all elements which enclose groups of pointer elements.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:657","ClassSpec","att.pointing.group","['domains','targFunc']","att.pointing.group","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:912","AttDef","targFunc","targFunc",,"provides a set of attributes common to all elements which enclose groups of pointer elements.","target function",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:658","ClassSpec","att.segLike","['function']","att.segLike","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:913","AttDef","function","function","describes the function (for example status, insertion, deletion, transposition) of the metamark.","provides attributes for elements used for arbitrary segmentation.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:659","ClassSpec","att.transcriptional","['cause','seq']","att.transcriptional","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:914","AttDef","cause","cause","classifies the cause for the variant reading, according to any appropriate typology of possible origins.",,,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:659","ClassSpec","att.transcriptional","['cause','seq']","att.transcriptional","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:915","AttDef","seq","seq","assigns a sequence number related to the order in which the encoded features carrying this attribute are believed to have occurred.",,"sequence",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:660","ClassSpec","att.damaged","['agent','degree','group']","att.damaged","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:916","AttDef","agent","agent","Where the difficulty in transcription arises from damage, categorizes the cause of the damage, if it can be identified.","provides attributes describing the nature of any physical damage affecting a reading.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:660","ClassSpec","att.damaged","['agent','degree','group']","att.damaged","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:917","AttDef","degree","degree",,"provides attributes describing the nature of any physical damage affecting a reading.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:660","ClassSpec","att.damaged","['agent','degree','group']","att.damaged","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:918","AttDef","group","group","assigns an arbitrary number to each stretch of damage regarded as forming part of the same physical phenomenon.","provides attributes describing the nature of any physical damage affecting a reading.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:661","ClassSpec","att.timed","['start','end']","att.timed","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:919","AttDef","start","start","specifies entry points to the schema, i.e. which patterns may be used as the root of documents conforming to it.","provides attributes common to those elements which have a duration in time, expressed either absolutely or by reference to an alignment map.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:661","ClassSpec","att.timed","['start','end']","att.timed","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:920","AttDef","end","end","indicates the location within a temporal alignment at which this element ends.","provides attributes common to those elements which have a duration in time, expressed either absolutely or by reference to an alignment map.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:772","ClassSpec","att.citeStructurePart","['use']","att.citeStructurePart","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:933","AttDef","use","use",,"provides attributes for selecting particular elements within a document.","use",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:773","ClassSpec","att.patternReplacement","['matchPattern','replacementPattern']","att.patternReplacement","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:934","AttDef","matchPattern","matchPattern","specifies a regular expression against which the values of other attributes can be matched.",,,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:773","ClassSpec","att.patternReplacement","['matchPattern','replacementPattern']","att.patternReplacement","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:935","AttDef","replacementPattern","replacementPattern",,,,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:774","ClassSpec","att.formula","['formula']","att.formula","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:941","AttDef","formula","formula",,"provides attributes for defining a mathematical formula.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:775","ClassSpec","att.locatable","['where']","att.locatable","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:942","AttDef","where","where","specifies the direction of a stage movement.","provides attributes for referencing locations by pointing to entries in a canonical list of places.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:779","ClassSpec","att.gaijiProp","['name','value','version','scheme']","att.gaijiProp","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:885","AttDef","scheme","scheme","supplies the name of the language in which the constraints are defined","provides attributes for defining the properties of non-standard characters or glyphs.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:779","ClassSpec","att.gaijiProp","['name','value','version','scheme']","att.gaijiProp","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:929","AttDef","name","name","the name of the facet.","provides attributes for defining the properties of non-standard characters or glyphs.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:779","ClassSpec","att.gaijiProp","['name','value','version','scheme']","att.gaijiProp","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:943","AttDef","version","version","supplies a version number for the encoding conventions used, if any.","provides attributes for defining the properties of non-standard characters or glyphs.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:779","ClassSpec","att.gaijiProp","['name','value','version','scheme']","att.gaijiProp","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:951","AttDef","value","value","the facet value.","provides attributes for defining the properties of non-standard characters or glyphs.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:780","ClassSpec","att.metrical","['met','real','rhyme']","att.metrical","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:957","AttDef","met","met","contains a user-specified encoding for the conventional metrical structure of the element.","defines a set of attributes that certain elements may use to represent metrical information.","metrical structure, conventional",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:780","ClassSpec","att.metrical","['met','real','rhyme']","att.metrical","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:958","AttDef","real","real","contains a user-specified encoding for the actual realization of the conventional metrical structure applicable to the element.","defines a set of attributes that certain elements may use to represent metrical information.","metrical structure, realized",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:780","ClassSpec","att.metrical","['met','real','rhyme']","att.metrical","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:959","AttDef","rhyme","rhyme","specifies the rhyme scheme applicable to a group of verse lines.","defines a set of attributes that certain elements may use to represent metrical information.","rhyme scheme",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:781","ClassSpec","att.enjamb","['enjamb']","att.enjamb","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:960","AttDef","enjamb","enjamb","indicates that the end of a verse line is marked by enjambement.","provides attributes that may be used to indicate enjambement of the parent element.","enjambement","enjambement",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:784","ClassSpec","att.entryLike","['type']","att.entryLike","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:864","AttDef","type","type","specifies the extensibility of the list of values specified.","provides attributes used to distinguish different styles of dictionary entries.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:785","ClassSpec","att.lexicographic","['expand','split','value','location','mergedIn','opt']","att.lexicographic","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:951","AttDef","value","value","the facet value.","provides a set of attributes for specifying standard and normalized values, grammatical functions, alternate or equivalent forms, and information about composite parts.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:785","ClassSpec","att.lexicographic","['expand','split','value','location','mergedIn','opt']","att.lexicographic","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:973","AttDef","expand","expand","indicates how references to this class within a content model should be interpreted.","provides a set of attributes for specifying standard and normalized values, grammatical functions, alternate or equivalent forms, and information about composite parts.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:785","ClassSpec","att.lexicographic","['expand','split','value','location','mergedIn','opt']","att.lexicographic","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:974","AttDef","split","split","gives the list of split values for a merged form.","provides a set of attributes for specifying standard and normalized values, grammatical functions, alternate or equivalent forms, and information about composite parts.","split",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:785","ClassSpec","att.lexicographic","['expand','split','value','location','mergedIn','opt']","att.lexicographic","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:975","AttDef","location","location","indicates whether the apparatus appears within the running text or external to it.","provides a set of attributes for specifying standard and normalized values, grammatical functions, alternate or equivalent forms, and information about composite parts.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:785","ClassSpec","att.lexicographic","['expand','split','value','location','mergedIn','opt']","att.lexicographic","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:976","AttDef","mergedIn","mergedIn","gives a reference to another element, where the original appears as a merged form.","provides a set of attributes for specifying standard and normalized values, grammatical functions, alternate or equivalent forms, and information about composite parts.","merged into",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:785","ClassSpec","att.lexicographic","['expand','split','value','location','mergedIn','opt']","att.lexicographic","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:977","AttDef","opt","opt","indicates whether the element is optional or not.","provides a set of attributes for specifying standard and normalized values, grammatical functions, alternate or equivalent forms, and information about composite parts.","optional",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:786","ClassSpec","att.partials","['extent']","att.partials","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:893","AttDef","extent","extent","indicates whether the pronunciation or orthography applies to all or part of a word.",,,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:792","ClassSpec","att.msExcerpt","['defective']","att.msExcerpt","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:980","AttDef","defective","defective","indicates whether the passage being quoted is defective, i.e. incomplete through loss or damage.","provides attributes used to describe excerpts from a manuscript placed in a description thereof.",,"manuscript excerpt",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:793","ClassSpec","att.msClass","['class']","att.msClass","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:981","AttDef","class","class","the name of the attribute class","provides attributes to indicate text type or classification.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:794","ClassSpec","att.global.facs","['facs']","att.global.facs","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:990","AttDef","facs","facs","points to one or more images, portions of an image, or surfaces which correspond to the current element.","provides attributes used to express correspondence between an element and all or part of a facsimile image or surface.","facsimile",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:795","ClassSpec","att.global.change","['change']","att.global.change","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:991","AttDef","change","change",,"provides attributes allowing its member elements to specify one or more states or revision campaigns with which they are associated.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:796","ClassSpec","att.coordinated","['start','ulx','uly','lrx','lry','points']","att.coordinated","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:919","AttDef","start","start","specifies entry points to the schema, i.e. which patterns may be used as the root of documents conforming to it.","provides attributes that can be used to position their parent element within a two dimensional coordinate system.",,,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:796","ClassSpec","att.coordinated","['start','ulx','uly','lrx','lry','points']","att.coordinated","HAS_ATTRIBUTE","4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:994","AttDef","ulx","ulx","gives the x coordinate value for the upper left corner of a rectangular space.","provides attributes that can be used to position their parent element within a two dimensional coordinate system.",,,,,
