"~id","~labels","gloss","name","id","desc","attributes","classes","kind"
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1023","AttDef","duration","dur-iso","dur-iso","indicates the length of this element in time.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1024","AttDef",,"mode","mode","specifies the effect of this declaration on its parent object.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1025","AttDef",,"absolute","absolute","supplies an absolute value for the time.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1026","AttDef",,"interval","interval","specifies a time interval either as a positive integral value or using one of a set of predefined codes.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1027","AttDef",,"since","since",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1028","AttDef",,"origin","origin","designates the origin of the timeline, i.e. the time at which it begins.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1029","AttDef",,"result","result",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1030","AttDef",,"weights","weights",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1031","AttDef",,"motivation","motivation",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1032","AttDef","corresponds","corresp","corresp","points to elements that correspond to the current element in some way.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1033","AttDef","synchronous","synch","synch","points to elements that are synchronous with the current element.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1034","AttDef",,"sameAs","sameAs","points to an element that is the same as the current element.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1035","AttDef",,"copyOf","copyOf","points to an element of which the current element is a copy.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1036","AttDef",,"next","next","points to the next element of a virtual aggregate of which the current element is part.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1037","AttDef","previous","prev","prev","points to the previous element of a virtual aggregate of which the current element is part.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1038","AttDef",,"exclude","exclude","points to elements that are in exclusive alternation with the current element.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1039","AttDef",,"select","select","selects one or more alternants; if one alternant is selected, the ambiguity or uncertainty is marked as resolved. If more than one alternant is selected, the degree of ambiguity or uncertainty is marked as reduced by the number of alternants not selected.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1040","AttDef",,"baseForm","baseForm","supplies the morpheme's base form.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1041","AttDef",,"force","force","indicates the extent to which this punctuation mark conventionally separates words or phrases.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1042","AttDef",,"pre","pre","indicates whether this punctuation mark precedes or follows the unit it delimits.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1043","AttDef","normalized","norm","norm","provides the normalized/standardized form of information present in the source text in a non-normalized form.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1044","AttDef","original","orig","orig","gives the original string or is the empty string when the element does not appear in the source text.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1045","AttDef",,"lemma","lemma","provides a lemma (base form) for the word, typically uninflected and serving both as an identifier (e.g. in dictionary contexts, as a headword), and as a basis for potential inflections.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1046","AttDef",,"lemmaRef","lemmaRef","provides a pointer to a definition of the lemma for the word, for example in an online lexicon.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1047","AttDef",,"pos","pos","(part of speech) indicates the part of speech assigned to a token (i.e. information on whether it is a noun, adjective, or verb), usually according to some official reference vocabulary (e.g. for German: STTS, for English: CLAWS, for Polish: NKJP, etc.).",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1048","AttDef",,"msd","msd",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1049","AttDef",,"join","join","when present, provides information on whether the token in question is adjacent to another, and if so, on which side.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1050","AttDef","analysis","ana","ana",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1051","AttDef",,"baseTypes","baseTypes",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1052","AttDef",,"optional","optional","indicates whether or not the value of this feature may be present.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1053","AttDef","features","feats","feats","references the feature-value specifications making up this feature structure.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1054","AttDef","feature value","fVal","fVal","references any element which can be used to represent the value of a feature.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1055","AttDef",,"trunc","trunc","specifies whether the value represented should be truncated to give an integer value.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1056","AttDef",,"order","order","gives the order of the tree, i.e., the number of its nodes.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1057","AttDef","adjacent to","adjTo","adjTo","gives the identifiers of the nodes which are adjacent to the current node.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1058","AttDef","adjacent from","adjFrom","adjFrom","gives the identifiers of the nodes which are adjacent from the current node.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1059","AttDef","adjacent","adj","adj","gives the identifiers of the nodes which are both adjacent to and adjacent from the current node.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1060","AttDef",,"inDegree","inDegree","gives the in degree of the node, the number of nodes which are adjacent from the given node.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1061","AttDef",,"outDegree","outDegree","gives the out degree of an intermediate node, the number of its children.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1062","AttDef",,"arity","arity","gives the maximum number of children of the root and internal nodes of the tree.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1063","AttDef","ordered","ord","ord","indicates whether or not the internal node is ordered.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1064","AttDef",,"children","children","provides a list of identifiers of the elements which are the children of the intermediate node.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1065","AttDef",,"parent","parent","provides the identifier of parent of a leaf.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1066","AttDef",,"follow","follow","provides an identifier of an element which this leaf follows.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1067","AttDef",,"stdDeviation","stdDeviation","supplies a standard deviation associated with the value in question.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1068","AttDef",,"locus","locus","indicates the specific aspect of the encoding (markup or content) for which responsibility is being assigned.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1069","AttDef",,"assertedValue","assertedValue",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1070","AttDef",,"given","given","indicates one or more element(s) characterizing the conditions which are assumed in the assignment of a degree of confidence.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1071","AttDef","formal language","lang","lang","a name identifying the formal language in which the code is expressed.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1072","AttDef",,"valid","valid","indicates the intended validity of the example with respect to a schema.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1073","AttDef","attributes","atts","atts","supplies attribute names for which descriptions should additionally be obtained.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1074","AttDef",,"include","include","supplies a list of the elements which are to be copied from the specified module into the schema being defined.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1075","AttDef",,"except","except","supplies a list of namespaces or prefixed element names which are not permitted.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1076","AttDef",,"prefix","prefix","specifies a default prefix which will be prepended to all patterns relating to the element, unless otherwise stated.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1077","AttDef","documentation language","docLang","docLang","specifies which languages to use when creating documentation if the description for an element, attribute, class or macro is available in more than one language.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1078","AttDef","default namespace exclusions","defaultExceptions","defaultExceptions","provides a list of namespaces and/or prefixed element names to be excluded by default from anyName in RELAX NG schemas.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1079","AttDef",,"generate","generate","indicates which alternation and sequence instantiations of a model class may be referenced. By default, all variations are permitted.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1080","AttDef",,"versionDate","versionDate","specifies the date on which the source text was extracted and sent to the translator",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1081","AttDef","uniform resource identifier","uri","uri","references the underlying concept of which the parent is a representation by means of some external identifier.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1082","AttDef",,"filter","filter","references an external script which contains a method to transform instances of this element to canonical TEI.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1083","AttDef",,"behaviour","behaviour",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1084","AttDef",,"useSourceRendition","useSourceRendition","whether to obey any rendition attribute which is present.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1085","AttDef",,"output","output","the intended output method.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1086","AttDef",,"cssClass","cssClass","the name of a CSS class which should be associated with this element",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1087","AttDef",,"predicate","predicate","the condition under which the element bearing this attribute applies, given as an XPath predicate expression.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1088","AttDef",,"autoPrefix","autoPrefix","controls whether or not pattern names generated in the corresponding RELAX NG schema source are automatically prefixed to avoid potential nameclashes.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1089","AttDef",,"minOccurs","minOccurs","indicates the minimum number of times this datatype may occur in an instance of the attribute being defined.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1090","AttDef",,"maxOccurs","maxOccurs","indicates the maximum number of times this datatype may occur in an instance of the attribute being defined.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1091","AttDef",,"preserveOrder","preserveOrder","if false, indicates that component elements of a sequence may occur in any order.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1092","AttDef","query language binding","queryBinding","queryBinding",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1093","AttDef",,"restriction","restriction","supplies a string representing a regular expression providing additional constraints on the strings used to represent values of this datatype",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1094","AttDef",,"predeclare","predeclare",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1095","AttDef",,"module","module","supplies a name for the module in which this object is to be declared.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1096","AttDef",,"validUntil","validUntil",,,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:1097","AttDef","namespace","ns","ns","specifies the namespace to which the element(s) being specified belongs.",,,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:611","ClassSpec",,"att.ascribed","att.ascribed",,"['who']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:612","ClassSpec",,"att.breaking","att.breaking","provides attributes to indicate whether or not the element concerned is considered to mark the end of an orthographic token in the same way as whitespace.","['break']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:613","ClassSpec",,"att.cReferencing","att.cReferencing",,"['cRef']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:614","ClassSpec",,"att.canonical","att.canonical","provides attributes that can be used to associate a representation such as a name or title with canonical information about the object being named or referenced.","['key','ref']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:615","ClassSpec",,"att.citing","att.citing","provides attributes for specifying the specific part of a bibliographic item being cited.","['unit','from','to']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:616","ClassSpec",,"att.cmc","att.cmc",,"['generatedBy']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:617","ClassSpec",,"att.datable.custom","att.datable.custom","provides attributes for normalization of elements that contain datable events to a custom dating system (i.e. other than the Gregorian used by W3 and ISO).","['when-custom','notBefore-custom','notAfter-custom','from-custom','to-custom','datingPoint','datingMethod']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:618","ClassSpec",,"att.datable.w3c","att.datable.w3c",,"['when','notBefore','notAfter','from','to']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:620","ClassSpec",,"att.declarable","att.declarable",,"['default']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:621","ClassSpec",,"att.declaring","att.declaring","provides attributes for elements which may be independently associated with a particular declarable element within the header, thus overriding the inherited default for that element.","['decls']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:622","ClassSpec",,"att.docStatus","att.docStatus","provides attributes for use on metadata elements describing the status of a document.","['status']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:623","ClassSpec",,"att.duration.w3c","att.duration.w3c","provides attributes for recording normalized temporal durations.","['dur']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:624","ClassSpec",,"att.editLike","att.editLike","provides attributes describing the nature of an encoded scholarly intervention or interpretation of any kind.","['evidence','instant']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:625","ClassSpec",,"att.edition","att.edition","provides attributes identifying the source edition from which some encoded feature derives.","['ed','edRef']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:626","ClassSpec",,"att.fragmentable","att.fragmentable",,"['part']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:627","ClassSpec",,"att.global.rendition","att.global.rendition",,"['rend','rendition']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:630","ClassSpec",,"att.indentation","att.indentation","provides attributes for describing the indentation of a textual element on the source page or object.","['indentLevel']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:631","ClassSpec",,"att.internetMedia","att.internetMedia","provides attributes for specifying the type of a computer resource using a standard taxonomy.","['mimeType']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:632","ClassSpec",,"att.interpLike","att.interpLike",,"['type','subtype','inst']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:634","ClassSpec",,"att.milestoneUnit","att.milestoneUnit","provides attributes to indicate the type of section which is changing at a specific milestone.","['unit']",,
"4:acfb8eb9-28f8-44a8-ac58-60efa7ec3987:635","ClassSpec",,"att.notated","att.notated","provides attributes to indicate any specialised notation used for element content.","['notation']",,
